id,name,type,acidity,fizziness,intensity,sweetness,tannin,flavor1,flavor2,flavor3,flavor4,flavor5,average_rating,price_amount,price_currency,review_count,food_ids,food_names
1178588,Châteauneuf-du-Pape Cuvée de mon Aïeul,Châteauneuf-du-Pape Red,3.0279326,,4.7184744,2.0998921,2.9416432,leather,blackberry,licorice,tobacco,red fruit,4.3,163.0191688986371,USD,3201,8; 10; 20,Lamb; Pork; Poultry
92366,Cornas,Cornas,3.5427568,,4.677568,1.6130893,3.4234235,pepper,leather,blackberry,black olive,earthy,4.3,208.6645361902555,USD,4509,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
11001,Castillo Ygay Gran Reserva Especial Tinto,Rioja Red,3.7570214,,3.869977,1.7822123,3.7421448,oak,vanilla,leather,tobacco,cherry,4.5,92.4005340113623,USD,24766,4; 8; 9; 20,Beef; Lamb; Veal; Poultry
1135736,Châteauneuf-du-Pape (La Crau),Châteauneuf-du-Pape Red,3.1096861,,4.59584,1.6489034,2.9129937,leather,cherry,pepper,earthy,tobacco,4.3,68.47344000086225,USD,26419,8; 10; 20,Lamb; Pork; Poultry
1722101,Stature Limited Release Cabernet Sauvignon,Cabernet Sauvignon,3.3773208,,4.7925544,1.209377,3.457352,vanilla,oak,blackcurrant,blackberry,cherry,4.4,187.98729333346122,USD,242,4; 8; 11; 17; 20,"Beef; Lamb; Game (deer, venison); Mature and hard cheese; Poultry"
1099538,Pomerol,Pomerol,3.3670354,,4.1226,1.6786121,3.436733,leather,oak,plum,cherry,chocolate,4.3,189.10223592241906,USD,6962,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1971440,Meursault Rouge,Côte de Beaune Red,3.9284496,,2.672006,1.693313,2.261438,minerals,cherry,raspberry,strawberry,forest floor,4.4,293.4345040175468,USD,234,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
79011,Savitar Shiraz,Shiraz,3.05537,,4.791166,2.2810898,3.1691666,blackberry,plum,oak,chocolate,black fruit,4.3,89.21430870062566,USD,2537,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
75854,Châteauneuf-du-Pape Chaupin,Châteauneuf-du-Pape Red,3.087734,,4.5935664,2.002872,2.9250717,cherry,licorice,pepper,blackberry,leather,4.2,104.33226809512774,USD,4858,8; 10; 20,Lamb; Pork; Poultry
79929,Volnay Santenots-Du-Milieu Premier Cru,Côte de Beaune Red,3.8588662,,2.7656004,1.6443768,2.4578714,raspberry,cherry,strawberry,red fruit,earthy,4.3,215.18530294620098,USD,3192,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
2038623,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Saint-Émilion,3.4060178,,4.181687,1.7252743,3.4123466,oak,plum,leather,vanilla,blackberry,4.3,143.45686863080064,USD,5298,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
2046970,Cabernet Sauvignon,Cabernet Sauvignon,3.0959477,,4.8427877,1.6694795,3.328699,vanilla,blackberry,oak,black cherry,black fruit,4.4,48.43062472319679,USD,191,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
1163799,Pomerol,Pomerol,3.3875332,,4.101806,1.6719584,3.452617,oak,plum,leather,blackberry,chocolate,4.3,247.7891367259284,USD,4159,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
88836,Culmen Reserva Rioja,Rioja Red,3.8204212,,3.9912958,1.58088,3.8794792,oak,vanilla,blackberry,leather,cherry,4.4,121.07656180799198,USD,4113,4; 8; 9; 20,Beef; Lamb; Veal; Poultry
1748339,Bin 169 Cabernet Sauvignon,Cabernet Sauvignon,3.4766884,,3.9864154,1.5832466,3.553663,oak,blackberry,cassis,mint,blackcurrant,4.3,221.70606970214646,USD,854,4; 8; 20,Beef; Lamb; Poultry
1209897,Vosne-Romanée,Côte de Nuits Red,4.1133504,,2.9476976,1.865438,2.702772,raspberry,oak,strawberry,cherry,red cherry,4.1,1075.926514731005,USD,1798,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1503285,Páva,Bordeaux Blend,4.431072,,3.976052,1.6853048,4.18411,oak,plum,vanilla,blackcurrant,black fruit,4.3,171.41892171763075,USD,1125,4; 8,Beef; Lamb
1592526,Châteauneuf-du-Pape Boisrenard,Châteauneuf-du-Pape Red,3.0150185,,4.524012,1.5440165,2.9126122,oak,leather,plum,cherry,blackberry,4.3,71.72843431540032,USD,2437,8; 10; 20,Lamb; Pork; Poultry
1099398,Pauillac (Grand Cru Classé),Pauillac,4.187052,,4.1884413,1.5430241,4.1866064,leather,oak,tobacco,blackcurrant,cedar,4.1,130.4153351189097,USD,13669,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
73497,Clos de Vougeot Grand Cru,Côte de Nuits Red,4.162681,,2.9369564,1.6094203,2.4547102,cherry,leather,minerals,earthy,smoke,4.4,215.18530294620098,USD,144,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
3649742,Saint-Émilion Grand Cru,Saint-Émilion,3.476526,,4.217179,1.6028465,3.7244503,blackberry,leather,tobacco,oak,cherry,4.2,97.81150133918226,USD,838,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
3143219,Chambolle-Musigny 1er Cru 'Les Combottes',Côte de Nuits Red,3.8676984,,3.319021,2.2343917,2.680979,strawberry,cherry,red fruit,oak,cassis,4.4,1891.0223592241905,USD,143,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
88387,Cabernet Sauvignon,Cabernet Sauvignon,3.4578786,,4.584789,1.709658,3.5237827,oak,leather,tobacco,blackberry,black fruit,4.3,299.95527077349226,USD,3487,4; 8; 11; 17; 20,"Beef; Lamb; Game (deer, venison); Mature and hard cheese; Poultry"
1099259,Vosne-Romanée,Côte de Nuits Red,4.019899,,2.8721933,1.9304835,2.5369663,oak,raspberry,red fruit,strawberry,minerals,4.3,599.9105415469845,USD,1109,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
83446,Chambolle-Musigny,Côte de Nuits Red,4.133381,,2.9790816,1.7216344,2.6250045,raspberry,red fruit,cherry,strawberry,minerals,4.3,573.8274745232026,USD,3461,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1176258,Finca Altamira Malbec,Malbec,2.861526,,3.955577,2.080464,2.6468372,oak,blackberry,plum,vanilla,tobacco,4.5,168.86994146904144,USD,8725,4; 8,Beef; Lamb
1148844,Le Clarence de Haut Brion Pessac-Léognan (Château Bahans Haut-Brion),Pessac-Léognan,4.216406,,4.1903906,1.5350223,4.223196,tobacco,oak,leather,blackcurrant,cedar,4.3,143.45686863080064,USD,9337,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1734705,Tokaji Aszú 6 Puttonyos,Tokaji Aszú,4.8955555,,3.0239062,4.8951044,,honey,apricot,peach,ginger,citrus,4.4,209.65362544647033,USD,464,16; 38,Sweet desserts; Blue cheese
6273800,Keir,Red,4.374788,,3.7916837,1.6628697,3.300117,pepper,black cherry,blackberry,oak,leather,4.2,186.3941806780929,USD,408,4; 5; 8; 9; 11; 41,"Beef; Pasta; Lamb; Veal; Game (deer, venison); Cured Meat"
5650148,L'Hermitage Blanc,White,2.3557987,,3.6796403,2.206729,,honey,peach,butter,apricot,pear,4.4,286.9137372616013,USD,1772,10; 12; 17; 20; 41,"Pork; Rich fish (salmon, tuna etc); Mature and hard cheese; Poultry; Cured Meat"
13810,Enzo Bianchi Gran Cru,Bordeaux Blend,3.613356,,4.689086,1.8906707,3.5887341,oak,chocolate,blackberry,vanilla,plum,4.4,114.70411118651872,USD,8385,4; 5; 8; 20,Beef; Pasta; Lamb; Poultry
79963,Barolo Riserva Vigna Rionda,Barolo,4.5545597,,3.8195035,1.6905283,4.3728266,leather,tobacco,cherry,oak,tar,4.3,156.49840214269162,USD,3791,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
90644,Sauternes (Grand Cru Classé),Sauternes,4.354095,,4.7732706,4.9103045,,honey,apricot,peach,pineapple,marmalade,4.2,42.39037297708031,USD,5797,37; 38,Fruity desserts; Blue cheese
1107342,S.L.V. Cabernet Sauvignon,Cabernet Sauvignon,3.404455,,4.6841383,1.5911151,3.3820968,oak,blackberry,chocolate,cherry,tobacco,4.5,210.29087050861764,USD,6977,4; 8; 11; 17; 20,"Beef; Lamb; Game (deer, venison); Mature and hard cheese; Poultry"
1187421,Chambolle-Musigny,Côte de Nuits Red,4.1514745,,2.8228593,1.7665839,2.5900629,raspberry,cherry,red fruit,strawberry,earthy,4.1,1088.968048242896,USD,1553,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1127423,Criots-Bâtard-Montrachet Grand Cru,Côte de Beaune White,3.2214675,,3.5788589,1.5981793,,minerals,oak,orange,citrus,lime,4.4,2086.645361902555,USD,103,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
2410498,Barthélémy,Red,3.8310626,,3.7524276,1.5202153,3.451177,earthy,oak,blackberry,chocolate,leather,4.3,104.33226809512774,USD,1369,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
2891538,Pessac-Léognan (Grand Cru Classé de Graves),Pessac-Léognan,4.1555805,,4.175229,1.5614121,4.0348425,leather,tobacco,smoke,earthy,blackberry,4.3,117.37380160701872,USD,2113,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1784157,Old Block Shiraz,Shiraz,2.9919565,,4.60049,1.9655477,3.055147,plum,oak,blackberry,pepper,vanilla,4.4,95.58675932209893,USD,2320,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
49754,Viña El Pison,Tempranillo,3.2865853,,3.889712,1.7627991,3.6352801,oak,vanilla,cherry,earthy,blackberry,4.6,462.9744396721294,USD,3183,4; 8; 9; 20,Beef; Lamb; Veal; Poultry
1678789,Kirchenstück GG,Riesling,4.579257,,3.395289,1.8651342,,minerals,apricot,oak,vanilla,cream,4.4,159.27940328372418,USD,732,10; 13; 15; 20; 41,Pork; Shellfish; Spicy food; Poultry; Cured Meat
1878277,Vieilles Vignes Chambolle-Musigny 1er Cru 'Combe d'Orveau',Côte de Nuits Red,4.0649004,,3.3971002,1.52285,2.8068,minerals,iron,strawberry,cherry,leather,4.4,280.3929705056558,USD,90,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1134162,Rouge,Côte de Beaune Red,3.733368,,2.698793,1.5079638,2.2636063,cherry,leather,strawberry,earthy,mushroom,4.4,156.49840214269162,USD,5533,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
4830045,MPHS,Bordeaux Blend,3.781571,,4.1357365,1.7163815,3.4198456,oak,leather,earthy,blackcurrant,cigar box,4.4,159.31126553683154,USD,287,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
15627,Colli Della Toscana Centrale Cignale,Red,3.216126,,3.3940115,1.6110702,3.0264623,oak,leather,blackberry,tobacco,earthy,4.2,101.95920994357219,USD,2725,4; 8; 9; 20; 41,Beef; Lamb; Veal; Poultry; Cured Meat
1100884,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Saint-Émilion,3.3507648,,4.099045,1.6731819,3.3898323,tobacco,leather,plum,oak,earthy,4.3,117.37380160701872,USD,4630,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
21214,Toro 2V Premium,Toro Red,2.5048656,,4.3779197,1.6396644,3.4626174,blackberry,plum,vanilla,oak,smoke,4.3,238.96689830524733,USD,309,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
87360,Beckstoffer To Kalon Vineyard Cabernet Sauvignon,Cabernet Sauvignon,3.356533,,4.783852,1.6047082,3.3127098,blackberry,oak,cassis,black cherry,tobacco,4.6,358.64217157700165,USD,1637,4; 8; 11; 17; 20,"Beef; Lamb; Game (deer, venison); Mature and hard cheese; Poultry"
6127171,MMV,Red,3.357784,,3.9875002,2.3208523,3.501705,oak,baking chocolate,caramel,chocolate,black cherry,4.4,139.55666861026444,USD,67,4; 5; 9,Beef; Pasta; Veal
1630081,Sauternes (Premier Grand Cru Classé),Sauternes,4.2848134,,4.7304053,4.855516,,honey,apricot,marmalade,orange,peach,4.3,130.4153351189097,USD,7589,37; 38,Fruity desserts; Blue cheese
96488,Liguai,Bordeaux Blend,3.005868,,4.4180565,1.9960084,3.47269,oak,pepper,chocolate,blackberry,vanilla,4.2,38.23470372883957,USD,5339,4; 5; 9; 20,Beef; Pasta; Veal; Poultry
84912,Bienvenues-Bâtard-Montrachet Grand Cru,Côte de Beaune White,3.3586924,,3.965861,1.7981453,,butter,honey,minerals,citrus,oak,4.5,1388.9233190163882,USD,1492,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
1224084,Gevrey-Chambertin 1er Cru Lavaux St. Jacques,Côte de Nuits Red,4.108128,,2.8378773,1.5943416,2.6684968,raspberry,red fruit,oak,cherry,red cherry,4.5,1043.3226809512776,USD,906,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1146003,Pomerol,Pomerol,3.3624473,,4.2316093,1.5834,3.4582994,oak,leather,plum,vanilla,earthy,4.1,65.20766755945485,USD,7778,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
3894503,Roca Roja,Priorat Red,3.3893988,,4.320527,1.7211181,2.7834282,oak,vanilla,red fruit,cranberry,cedar,4.3,78.24920107134581,USD,257,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
86578,Barolo Cerequio,Barolo,4.573786,,3.8031437,1.638917,4.3911514,cherry,leather,oak,tobacco,earthy,4.3,91.76328894921498,USD,4171,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
1838753,Barsac (Grand Cru Classé),Sauternes,4.310895,,4.7086453,4.877535,,honey,apricot,peach,orange,pineapple,4.2,97.81150133918226,USD,6151,37; 38,Fruity desserts; Blue cheese
1643796,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion,3.4359741,,4.370635,1.9391888,3.7128007,vanilla,blackberry,chocolate,leather,oak,4.3,130.4153351189097,USD,2164,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1614485,Colli Della Toscana Centrale Il Sole di Alessandro,Red,3.2717566,,3.5194612,1.2415408,3.2166703,leather,tobacco,blackberry,blackcurrant,chocolate,4.2,111.51788587578208,USD,439,4; 8; 9; 20; 41,Beef; Lamb; Veal; Poultry; Cured Meat
1267139,Vieilles Vignes Vosne-Romanee,Côte de Nuits Red,4.020477,,2.8672802,1.6660284,2.5557528,red fruit,strawberry,earthy,oak,cherry,4.3,625.9936085707665,USD,505,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1172145,Pomerol,Pomerol,3.4136229,,4.226373,1.6394374,3.5156555,oak,leather,blackberry,cherry,vanilla,4.1,65.20766755945485,USD,8232,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
4402538,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan,2.9913778,,3.8897014,2.1227555,4.1495647,citrus,honey,lemon,minerals,apricot,4.3,241.26836996998293,USD,1227,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1304948,Tokaji Aszú 5 Puttonyos,Tokaji Aszú,4.8562865,,3.17252,4.9724135,,honey,apricot,caramel,raisin,ginger,4.2,57.35205559325936,USD,357,16; 38,Sweet desserts; Blue cheese
1193557,Echezeaux Grand Cru,Côte de Nuits Red,4.1504865,,3.0822952,2.1436002,2.689708,cherry,strawberry,leather,oak,earthy,4.5,2073.603828390664,USD,1422,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
86850,Cuvée Prestige Madiran,Red,4.3679547,,4.774658,2.1347828,4.507734,leather,tobacco,oak,blackberry,chocolate,4.1,78.24920107134581,USD,3879,4; 8; 20; 38,Beef; Lamb; Poultry; Blue cheese
1687646,Richebourg Grand Cru,Côte de Nuits Red,4.25,,3.25,1.5516666,2.25,cedar,,,,,4.4,371.6837050888926,USD,44,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
13632,Château Haut-Bailly (Cru Classé de Graves),Pessac-Léognan,4.2039247,,4.128438,1.5721546,4.2676187,leather,tobacco,oak,blackcurrant,blackberry,4.2,97.81150133918226,USD,15036,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
11362438,Corton Bressandes,Côte de Beaune Red,4.1372366,,3.1760528,1,2.1390789,blackberry,blackcurrant,raspberry,oak,,4.4,228.22683645809195,USD,41,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1259838,Rully Les Cailloux,Côte Chalonnaise White,2.946581,,3.1355515,1.2385294,,citrus,oak,tropical,lemon,butter,4.1,123.8945683629642,USD,410,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
1801505,Chambertin Clos de Bèze Grand Cru,Côte de Nuits Red,4.159354,,3.129025,1.6701659,2.7561128,earthy,leather,raspberry,mushroom,oak,4.3,469.4952064280749,USD,1407,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
74360,Baron de L Pouilly-Fumé,White,3.8525593,,2.2921584,1.5057278,,citrus,minerals,lemon,green apple,gooseberry,4.4,84.7699678272913,USD,9682,10; 13; 15; 19; 39,Pork; Shellfish; Spicy food; Vegetarian; Goat cheese
6230020,Meursault À Mon Plaisir - Clos du Haut Tesson,Côte de Beaune White,3.032577,,3.5381444,1,,citrus,lemon,pear,honey,butter,4.4,567.3067077672571,USD,36,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
1188387,Saint-Julien,Saint-Julien,4.2253337,,3.7428157,1.5454113,3.9744825,oak,vanilla,leather,blackcurrant,cassis,4,45.64536729161839,USD,2525,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1100248,Richebourg Grand Cru,Côte de Nuits Red,4.065901,,3.0255394,1.8784249,2.5945127,oak,earthy,raspberry,strawberry,leather,4.5,971.5942466358772,USD,1107,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
81907,Pessac-Léognan,Pessac-Léognan,4.197737,,4.2204337,1.6460012,4.239806,oak,leather,tobacco,earthy,plum,4.1,61.95267324491677,USD,14542,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
2047676,Malbec,Malbec,2.6190636,,4.084805,2.1872134,3.0425713,oak,plum,coffee,vanilla,chocolate,4.4,79.65563276841577,USD,6911,4; 8; 10,Beef; Lamb; Pork
87963,Pinot Gris Alsace Grand Cru Hengst,Pinot Gris,2.828099,,3.3783884,2.5533059,,honey,apple,orange,tropical,peach,4,57.35205559325936,USD,161,10; 15; 34; 41,Pork; Spicy food; Mushrooms; Cured Meat
85912,Monthélie,Côte de Beaune Red,3.7377217,,2.5050128,1.8423797,2.1252153,cherry,strawberry,earthy,cranberry,minerals,4.3,247.7891367259284,USD,373,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
32124,Chambertin Clos de Bèze Grand Cru,Côte de Nuits Red,4.04875,,3.074247,1.7272904,2.5722284,cherry,earthy,oak,forest floor,leather,4.3,371.6837050888926,USD,978,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
43154,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Saint-Émilion,3.3817947,,4.1576343,1.7573241,3.4996207,oak,leather,blackberry,tobacco,cassis,4.3,94.55650702464419,USD,8619,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
11391,Alfa Spiga Ribera del Duero,Ribera Del Duero Red,3.9373877,,4.03407,1.7524326,3.6655216,oak,leather,smoke,vanilla,cherry,4.1,79.65563276841577,USD,861,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
2283035,Corton-Charlemagne Grand Cru,Côte de Beaune White,3.2522302,,3.8206115,1.8869245,,citrus,honey,lemon,grapefruit,oak,4.3,1284.5910509212604,USD,261,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
1160550,Charmes de Kirwan Margaux,Margaux,4.199098,,3.776222,1.5228193,3.7840173,oak,cherry,blackcurrant,vanilla,leather,4,39.124600535672904,USD,7165,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
6026410,Barolo Le Coste di Monforte,Barolo,4.408889,,3.5385187,1.6237037,4.0140743,dried fruit,smoke,coffee,,,4.4,130.4153351189097,USD,25,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
81811,Sauternes (Premier Grand Cru Classé),Sauternes,4.314056,,4.6941357,4.8794804,,honey,apricot,peach,pineapple,marmalade,4.3,94.55650702464419,USD,5937,37; 38,Fruity desserts; Blue cheese
1187205,Recioto della Valpolicella Classico,N/A,,,,,,chocolate,raisin,cherry,prune,vanilla,4.7,449.9329061602384,USD,1144,N/A,N/A
7135,Barolo Brunate,Barolo,4.570217,,3.773204,1.6442537,4.348281,leather,tobacco,cherry,tar,oak,4.3,130.4153351189097,USD,4546,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
1099237,Pomerol,Pomerol,3.4225423,,4.2890606,1.6898545,3.5337932,oak,tobacco,leather,plum,blackberry,4.3,78.24920107134581,USD,4448,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1244108,Le Carillon d’Angélus Saint-Émilion Grand Cru,Saint-Émilion,3.427149,,4.119645,1.6620729,3.4838166,oak,blackberry,vanilla,leather,tobacco,4.3,84.7699678272913,USD,4042,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1608522,Grünlack Riesling Spätlese,Riesling,4.0340853,,3.16534,3.2576292,,honey,peach,apricot,apple,pineapple,4.3,57.35205559325936,USD,3873,10; 13; 15; 20; 41,Pork; Shellfish; Spicy food; Poultry; Cured Meat
1129143,Pommard 1er Cru 'Clos des Epeneaux' Monopole,Côte de Beaune Red,3.880588,,2.8113644,1.6849102,2.4860096,leather,cherry,earthy,oak,strawberry,4.3,345.6006380651107,USD,3571,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1167698,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion,3.3596513,,4.2188535,1.52346,3.3267453,earthy,leather,oak,blackberry,plum,4.3,45.64536729161839,USD,3456,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
76333,Volnay Champans 1er Cru,Côte de Beaune Red,3.8750484,,2.786848,1.7716037,2.4380183,raspberry,cherry,strawberry,earthy,red fruit,4.3,195.62300267836451,USD,3438,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
16504,Malbec,Malbec,2.717999,,3.8500698,2.1551278,2.705861,oak,vanilla,blackberry,chocolate,plum,4.2,53.528585220375405,USD,35785,4; 8; 10,Beef; Lamb; Pork
55464,Chablis Grand Cru 'Les Clos',Chablis,3.8943882,,3.2445443,1.5906948,,minerals,citrus,oak,butter,pear,4.3,65.20766755945485,USD,2797,10; 12; 13; 35,"Pork; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese"
1126954,Saint-Estèphe (Grand Cru Classé),Saint-Estèphe,4.2266426,,4.162335,1.6294914,4.2277822,leather,tobacco,oak,earthy,cassis,4.2,130.4153351189097,USD,28737,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
24142,Puligny-Montrachet Premier Cru Folatières,Côte de Beaune White,3.2316053,,3.651786,1.5660704,,butter,oak,honey,vanilla,cream,4.3,189.10223592241906,USD,2647,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
1150758,Bandol Cuvée La Tourtine,Red,3.1598992,,3.8603935,1.9128757,3.8397932,leather,blackberry,earthy,vanilla,pepper,4.3,195.62300267836451,USD,2558,4; 8; 11; 34,"Beef; Lamb; Game (deer, venison); Mushrooms"
83197,Bandol Cuvée La Migoua,Red,3.0920172,,3.833882,2.1319559,3.6407082,leather,earthy,blackberry,cherry,pepper,4.3,195.62300267836451,USD,2532,4; 8; 11; 34,"Beef; Lamb; Game (deer, venison); Mushrooms"
1210766,Bordeaux,Red,3.9263473,,3.9804893,1.7904072,3.5771327,oak,leather,blackcurrant,vanilla,blackberry,4.3,65.20766755945485,USD,2471,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
